x	y	t	f
0.633333	0.083333	999	-0.027768
0.633333	0.100000	999	-0.002399
0.633333	0.116667	999	-0.029604
0.633333	0.133333	999	0.022662
0.633333	0.150000	999	0.009387
0.633333	0.166667	999	0.029768
0.633333	0.183333	999	0.014276
0.633333	0.200000	999	0.008155
0.633333	0.216667	999	0.000082
0.633333	0.233333	999	0.011587
0.633333	0.250000	999	0.003355
0.633333	0.266667	999	0.004998
0.633333	0.283333	999	-0.005908
0.633333	0.300000	999	-0.028470
0.633333	0.316667	999	-0.001740
0.633333	0.333333	999	-0.016416
0.633333	0.350000	999	0.015254
0.633333	0.366667	999	-0.001773
0.633333	0.383333	999	-0.004954
0.633333	0.400000	999	-0.015431
0.633333	0.416667	999	0.004089
0.633333	0.433333	999	-0.004778
0.633333	0.450000	999	0.019754
0.633333	0.466667	999	-0.007156
0.633333	0.483333	999	-0.012921
0.633333	0.500000	999	0.005285
0.633333	0.516667	999	-0.009172
0.633333	0.533333	999	0.012823
0.633333	0.550000	999	-0.003546
0.633333	0.566667	999	-0.025543
0.633333	0.583333	999	0.004503
0.633333	0.600000	999	-0.000436
0.633333	0.616667	999	0.006986
0.633333	0.633333	999	0.019145
0.633333	0.650000	999	-0.022794
0.633333	0.666667	999	0.007432
0.633333	0.683333	999	0.003025
0.633333	0.700000	999	-0.024644
0.633333	0.716667	999	-0.008974
0.633333	0.733333	999	-0.050028
0.633333	0.750000	999	-0.022366
0.633333	0.766667	999	0.004494
0.633333	0.783333	999	-0.018848
0.633333	0.800000	999	0.018212
0.633333	0.816667	999	0.004268
0.633333	0.833333	999	0.032377
0.633333	0.850000	999	0.026996
0.633333	0.866667	999	0.004910
0.633333	0.883333	999	-0.019898
0.633333	0.900000	999	-0.011972
0.633333	0.916667	999	-0.023510
0.633333	0.933333	999	-0.017320
0.633333	0.950000	999	-0.021957
0.633333	0.966667	999	0.009605
0.633333	0.983333	999	0.023554
0.633333	1.000000	999	0.037470
0.633333	1.016667	999	0.009879
0.633333	1.033333	999	-0.006800
0.633333	1.050000	999	0.012138
0.633333	1.066667	999	-0.022655
0.633333	1.083333	999	0.010997
0.633333	1.100000	999	0.000095
0.633333	1.116667	999	0.033930
0.633333	1.133333	999	0.032850
0.633333	1.150000	999	-0.005052
0.633333	1.166667	999	-0.020999
0.633333	1.183333	999	-0.016788
0.633333	1.200000	999	-0.008701
0.633333	1.216667	999	0.012592
0.633333	1.233333	999	0.008321
0.633333	1.250000	999	0.035604
0.633333	1.266667	999	0.011637
0.633333	1.283333	999	-0.002136
0.633333	1.300000	999	-0.006572
0.633333	1.316667	999	0.007765
0.633333	1.333333	999	0.020011
0.633333	1.350000	999	-0.001691
0.633333	1.366667	999	-0.021098
0.633333	1.383333	999	-0.007505
0.633333	1.400000	999	-0.005729
0.633333	1.416667	999	0.002201
0.633333	1.433333	999	0.014054
0.633333	1.450000	999	0.022122
0.633333	1.466667	999	-0.003941
0.633333	1.483333	999	-0.016755
0.633333	1.500000	999	-0.004208
0.633333	1.516667	999	0.012639
0.633333	1.533333	999	0.033462
0.633333	1.550000	999	0.004361
0.633333	1.566667	999	-0.007587
0.633333	1.583333	999	-0.001564
0.633333	1.600000	999	-0.019417
0.633333	1.616667	999	-0.012746
0.633333	1.633333	999	0.016582
0.633333	1.650000	999	-0.009319
0.633333	1.666667	999	-0.010842
0.633333	1.683333	999	-0.010007
0.633333	1.700000	999	-0.012243
0.633333	1.716667	999	-0.013725
0.633333	1.733333	999	0.027335
0.633333	1.750000	999	0.018984
0.633333	1.766667	999	0.006389
0.633333	1.783333	999	-0.030017
0.633333	1.800000	999	-0.024769
0.633333	1.816667	999	0.022591
0.633333	1.833333	999	0.020713
0.633333	1.850000	999	-0.039186
0.633333	1.866667	999	-0.009525
0.633333	1.883333	999	0.026784
0.633333	1.900000	999	-0.024615
0.633333	1.916667	999	-0.031093
0.633333	1.933333	999	0.002242
0.633333	1.950000	999	-0.008792
0.633333	1.966667	999	-0.002561
0.633333	1.983333	999	0.002114
0.633333	2.000000	999	0.013755
0.633333	2.016667	999	-0.017568
0.633333	2.033333	999	0.004321
0.633333	2.050000	999	-0.006321
0.633333	2.066667	999	0.015454
0.633333	2.083333	999	-0.006208
0.633333	2.100000	999	-0.039130
0.633333	2.116667	999	0.011350
0.633333	2.133333	999	0.000497
0.633333	2.150000	999	-0.004900
0.633333	2.166667	999	-0.004535
0.633333	2.183333	999	-0.001198
0.633333	2.200000	999	-0.045002
0.633333	2.216667	999	-0.036114
0.633333	2.233333	999	0.043628
0.633333	2.250000	999	-0.013384
0.633333	2.266667	999	0.009101
0.633333	2.283333	999	0.009470
0.633333	2.300000	999	-0.018116
0.633333	2.316667	999	-0.035064
0.633333	2.333333	999	0.008201
0.633333	2.350000	999	0.033613
0.633333	2.366667	999	-0.029178
0.633333	2.383333	999	0.026097
0.633333	2.400000	999	-0.003502
0.633333	2.416667	999	-0.035557
0.633333	2.433333	999	-0.006859
0.633333	2.450000	999	0.003471
0.633333	2.466667	999	-0.007441
0.633333	2.483333	999	-0.034073
0.633333	2.500000	999	0.030692
0.633333	2.516667	999	-0.026948
0.633333	2.533333	999	-0.016792
0.633333	2.550000	999	0.019866
0.633333	2.566667	999	-0.017967
0.633333	2.583333	999	-0.021226
0.633333	2.600000	999	-0.007189
0.633333	2.616667	999	0.028824
0.633333	2.633333	999	-0.022011
0.633333	2.650000	999	0.023658
0.633333	2.666667	999	0.021022
0.633333	2.683333	999	-0.049977
0.633333	2.700000	999	-0.009559
0.633333	2.716667	999	0.000083
0.633333	2.733333	999	0.006483
0.633333	2.750000	999	-0.011679
0.633333	2.766667	999	0.031425
0.633333	2.783333	999	-0.026154
0.633333	2.800000	999	-0.057830
0.633333	2.816667	999	0.008836
0.633333	2.833333	999	-0.008566
0.633333	2.850000	999	-0.001576
0.633333	2.866667	999	0.007943
0.633333	2.883333	999	0.007371
0.633333	2.900000	999	-0.026050
0.633333	2.916667	999	-0.012634
0.633333	2.933333	999	0.024666
0.633333	2.950000	999	-0.009883
0.633333	2.966667	999	0.003849
0.633333	2.983333	999	-0.016921
0.633333	3.000000	999	0.005305
0.633333	3.016667	999	0.004306
0.633333	3.033333	999	-0.012109
0.633333	3.050000	999	-0.008034
0.633333	3.066667	999	-0.002207
0.633333	3.083333	999	-0.031795
0.633333	3.100000	999	-0.022595
0.633333	3.116667	999	0.027020
0.633333	3.133333	999	-0.004010
0.633333	3.150000	999	-0.036631
0.633333	3.166667	999	0.025865
0.633333	3.183333	999	0.025573
0.633333	3.200000	999	-0.022106
0.633333	3.216667	999	-0.030076
0.633333	3.233333	999	0.006121
0.633333	3.250000	999	0.014769
0.633333	3.266667	999	0.024285
0.633333	3.283333	999	-0.019129
0.633333	3.300000	999	-0.017187
0.633333	3.316667	999	-0.012173
0.633333	3.333333	999	-0.015050
0.633333	3.350000	999	-0.006628
0.633333	3.366667	999	0.016733
0.633333	3.383333	999	-0.007671
0.633333	3.400000	999	-0.013639
0.633333	3.416667	999	0.002233
0.633333	3.433333	999	0.000039
0.633333	3.450000	999	0.005481
0.633333	3.466667	999	0.036246
0.633333	3.483333	999	0.011999
0.633333	3.500000	999	-0.009540
0.633333	3.516667	999	-0.018560
0.633333	3.533333	999	-0.013099
0.633333	3.550000	999	0.018453
0.633333	3.566667	999	0.009451
0.633333	3.583333	999	-0.002805
0.633333	3.600000	999	-0.001763
0.633333	3.616667	999	-0.010048
0.633333	3.633333	999	-0.013217
0.633333	3.650000	999	0.002204
0.633333	3.666667	999	0.023685
0.633333	3.683333	999	0.016223
0.633333	3.700000	999	-0.009628
0.633333	3.716667	999	0.002479
0.633333	3.733333	999	0.007102
0.633333	3.750000	999	0.029824
0.633333	3.766667	999	0.007985
0.633333	3.783333	999	0.000923
0.633333	3.800000	999	-0.006085
0.633333	3.816667	999	-0.021183
0.633333	3.833333	999	-0.021065
0.633333	3.850000	999	0.005378
0.633333	3.866667	999	0.029138
0.633333	3.883333	999	0.050648
0.633333	3.900000	999	-0.001073
0.633333	3.916667	999	0.016911
0.633333	3.933333	999	-0.016860
0.633333	3.950000	999	0.000533
0.633333	3.966667	999	0.000251
0.633333	3.983333	999	-0.007471
0.633333	4.000000	999	0.035680
0.633333	4.016667	999	0.017200
0.633333	4.033333	999	-0.001098
0.633333	4.050000	999	-0.014736
0.633333	4.066667	999	-0.024044
0.633333	4.083333	999	-0.015216
0.633333	4.100000	999	-0.004674
0.633333	4.116667	999	-0.020401
0.633333	4.133333	999	0.018261
0.633333	4.150000	999	0.022617
0.633333	4.166667	999	0.033659
0.633333	4.183333	999	0.006343
0.633333	4.200000	999	0.002766
0.633333	4.216667	999	-0.010868
0.633333	4.233333	999	-0.010672
0.633333	4.250000	999	-0.018852
0.633333	4.266667	999	-0.046657
0.633333	4.283333	999	-0.013687
0.633333	4.300000	999	-0.006466
0.633333	4.316667	999	-0.001006
0.633333	4.333333	999	0.019961
0.633333	4.350000	999	-0.019076
0.633333	4.366667	999	0.015412
0.633333	4.383333	999	0.011111
0.633333	4.400000	999	-0.009813
0.633333	4.416667	999	-0.002087
0.633333	4.433333	999	-0.026458
0.633333	4.450000	999	-0.016850
0.633333	4.466667	999	0.018640
0.633333	4.483333	999	-0.013172
0.633333	4.500000	999	0.006240
0.633333	4.516667	999	-0.002334
0.633333	4.533333	999	-0.014094
0.633333	4.550000	999	0.031012
0.633333	4.566667	999	-0.012326
0.633333	4.583333	999	0.002238
0.633333	4.600000	999	-0.019833
0.633333	4.616667	999	-0.015278
0.633333	4.633333	999	-0.006522
0.633333	4.650000	999	0.010637
0.633333	4.666667	999	-0.020910
0.633333	4.683333	999	0.003678
0.633333	4.700000	999	-0.024430
0.633333	4.716667	999	0.003175
0.633333	4.733333	999	0.020415
0.633333	4.750000	999	0.010763
0.633333	4.766667	999	0.027207
0.633333	4.783333	999	0.002046
0.633333	4.800000	999	0.010239
0.633333	4.816667	999	0.004834
0.633333	4.833333	999	0.019301
0.633333	4.850000	999	-0.007125
0.633333	4.866667	999	0.016193
0.633333	4.883333	999	-0.031641
0.633333	4.900000	999	0.006613
0.633333	4.916667	999	-0.008400
0.633333	4.933333	999	0.018873
0.633333	4.950000	999	0.024715
0.633333	4.966667	999	0.014554
0.650000	0.016667	999	0.019648
0.650000	0.033333	999	0.029141
0.650000	0.050000	999	0.020635
0.650000	0.066667	999	0.002778
0.650000	0.083333	999	-0.011960
0.650000	0.100000	999	-0.026357
0.650000	0.116667	999	-0.007023
0.650000	0.133333	999	-0.014325
0.650000	0.150000	999	0.014895
0.650000	0.166667	999	-0.002298
0.650000	0.183333	999	0.005182
0.650000	0.200000	999	0.004995
0.650000	0.216667	999	0.006218
0.650000	0.233333	999	0.021344
0.650000	0.250000	999	0.018133
0.650000	0.266667	999	-0.002998
0.650000	0.283333	999	-0.005102
0.650000	0.300000	999	-0.031115
0.650000	0.316667	999	-0.019038
0.650000	0.333333	999	-0.000247
0.650000	0.350000	999	-0.020935
0.650000	0.366667	999	0.012163
0.650000	0.383333	999	-0.025328
0.650000	0.400000	999	0.004332
0.650000	0.416667	999	0.012537
0.650000	0.433333	999	0.010139
0.650000	0.450000	999	0.011517
0.650000	0.466667	999	-0.006819
0.650000	0.483333	999	-0.024945
0.650000	0.500000	999	0.005683
0.650000	0.516667	999	-0.006960
0.650000	0.533333	999	0.004457
0.650000	0.550000	999	0.005584
0.650000	0.566667	999	-0.016165
0.650000	0.583333	999	0.026352
0.650000	0.600000	999	0.004924
0.650000	0.616667	999	0.015680
0.650000	0.633333	999	-0.013584
0.650000	0.650000	999	-0.009836
0.650000	0.666667	999	-0.011484
0.650000	0.683333	999	0.007671
0.650000	0.700000	999	-0.004591
0.650000	0.716667	999	-0.012312
0.650000	0.733333	999	0.003377
0.650000	0.750000	999	-0.000660
0.650000	0.766667	999	0.007429
0.650000	0.783333	999	-0.008998
0.650000	0.800000	999	-0.021976
0.650000	0.816667	999	-0.009400
0.650000	0.833333	999	0.018793
0.650000	0.850000	999	-0.009170
0.650000	0.866667	999	0.027758
0.650000	0.883333	999	0.001897
0.650000	0.900000	999	0.018875
0.650000	0.916667	999	0.027030
0.650000	0.933333	999	-0.032274
0.650000	0.950000	999	-0.008605
0.650000	0.966667	999	-0.017269
0.650000	0.983333	999	-0.004104
0.650000	1.000000	999	0.005236
0.650000	1.016667	999	0.004730
0.650000	1.033333	999	0.000474
0.650000	1.050000	999	0.024938
0.650000	1.066667	999	-0.016292
0.650000	1.083333	999	-0.024009
0.650000	1.100000	999	-0.000583
0.650000	1.116667	999	-0.000007
0.650000	1.133333	999	0.024727
0.650000	1.150000	999	0.007946
0.650000	1.166667	999	0.001848
0.650000	1.183333	999	-0.001442
0.650000	1.200000	999	-0.004720
0.650000	1.216667	999	-0.029873
0.650000	1.233333	999	0.005284
0.650000	1.250000	999	0.015809
0.650000	1.266667	999	-0.004594
0.650000	1.283333	999	-0.008838
0.650000	1.300000	999	-0.032133
0.650000	1.316667	999	-0.007581
0.650000	1.333333	999	0.002119
0.650000	1.350000	999	0.007216
0.650000	1.366667	999	0.008504
0.650000	1.383333	999	0.021833
0.650000	1.400000	999	-0.014066
0.650000	1.416667	999	-0.016144
0.650000	1.433333	999	0.014204
0.650000	1.450000	999	0.007015
0.650000	1.466667	999	0.019667
0.650000	1.483333	999	-0.024844
0.650000	1.500000	999	-0.007209
0.650000	1.516667	999	-0.013844
0.650000	1.533333	999	-0.000502
0.650000	1.550000	999	0.012577
0.650000	1.566667	999	0.024900
0.650000	1.583333	999	0.020504
0.650000	1.600000	999	-0.025040
0.650000	1.616667	999	-0.014921
0.650000	1.633333	999	0.004901
0.650000	1.650000	999	0.015896
0.650000	1.666667	999	0.016371
0.650000	1.683333	999	-0.004122
0.650000	1.700000	999	0.006634
0.650000	1.716667	999	-0.014959
0.650000	1.733333	999	-0.013160
0.650000	1.750000	999	-0.014360
0.650000	1.766667	999	-0.015135
0.650000	1.783333	999	0.014456
0.650000	1.800000	999	0.015574
0.650000	1.816667	999	-0.009259
0.650000	1.833333	999	-0.005355
0.650000	1.850000	999	0.021248
0.650000	1.866667	999	0.043176
0.650000	1.883333	999	-0.001083
0.650000	1.900000	999	-0.017376
0.650000	1.916667	999	-0.002443
0.650000	1.933333	999	0.029052
0.650000	1.950000	999	0.021512
0.650000	1.966667	999	-0.009640
0.650000	1.983333	999	0.019211
0.650000	2.000000	999	-0.024528
0.650000	2.016667	999	-0.041644
0.650000	2.033333	999	-0.001481
0.650000	2.050000	999	0.013256
0.650000	2.066667	999	-0.012245
0.650000	2.083333	999	-0.002609
0.650000	2.100000	999	0.036532
0.650000	2.116667	999	-0.010561
0.650000	2.133333	999	-0.015393
0.650000	2.150000	999	0.015864
0.650000	2.166667	999	0.002076
0.650000	2.183333	999	0.016662
0.650000	2.200000	999	0.029684
0.650000	2.216667	999	0.032772
0.650000	2.233333	999	-0.013657
0.650000	2.250000	999	-0.013260
0.650000	2.266667	999	-0.009980
0.650000	2.283333	999	-0.003421
0.650000	2.300000	999	0.009235
0.650000	2.316667	999	0.007204
0.650000	2.333333	999	-0.001628
0.650000	2.350000	999	-0.017010
0.650000	2.366667	999	-0.023002
0.650000	2.383333	999	0.002522
0.650000	2.400000	999	0.007266
0.650000	2.416667	999	0.009320
0.650000	2.433333	999	0.007067
0.650000	2.450000	999	0.014696
0.650000	2.466667	999	-0.001945
0.650000	2.483333	999	0.009950
0.650000	2.500000	999	0.019638
0.650000	2.516667	999	0.008811
0.650000	2.533333	999	-0.006758
0.650000	2.550000	999	0.011002
0.650000	2.566667	999	0.000779
0.650000	2.583333	999	0.003170
0.650000	2.600000	999	0.003432
0.650000	2.616667	999	-0.004016
0.650000	2.633333	999	-0.022864
0.650000	2.650000	999	-0.019977
0.650000	2.666667	999	0.000979
0.650000	2.683333	999	0.011029
0.650000	2.700000	999	0.011880
0.650000	2.716667	999	0.006407
0.650000	2.733333	999	-0.008135
0.650000	2.750000	999	-0.002944
0.650000	2.766667	999	-0.011556
0.650000	2.783333	999	0.036662
0.650000	2.800000	999	0.032811
0.650000	2.816667	999	0.011024
0.650000	2.833333	999	0.004546
0.650000	2.850000	999	0.004215
0.650000	2.866667	999	-0.017022
0.650000	2.883333	999	-0.020429
0.650000	2.900000	999	0.029173
0.650000	2.916667	999	-0.004518
0.650000	2.933333	999	-0.022062
0.650000	2.950000	999	0.019319
0.650000	2.966667	999	-0.006725
0.650000	2.983333	999	-0.033093
0.650000	3.000000	999	-0.019884
0.650000	3.016667	999	0.024385
0.650000	3.033333	999	0.003157
0.650000	3.050000	999	0.021776
0.650000	3.066667	999	0.041362
0.650000	3.083333	999	-0.004283
0.650000	3.100000	999	-0.014591
0.650000	3.116667	999	-0.002088
0.650000	3.133333	999	0.034620
0.650000	3.150000	999	0.020582
0.650000	3.166667	999	-0.018107
0.650000	3.183333	999	-0.012370
0.650000	3.200000	999	0.008566
0.650000	3.216667	999	0.008412
0.650000	3.233333	999	-0.012294
0.650000	3.250000	999	-0.019069
0.650000	3.266667	999	-0.005245
0.650000	3.283333	999	-0.012714
0.650000	3.300000	999	0.011291
0.650000	3.316667	999	0.005598
0.650000	3.333333	999	0.014130
0.650000	3.350000	999	0.026161
0.650000	3.366667	999	-0.000262
0.650000	3.383333	999	-0.013054
0.650000	3.400000	999	-0.026481
0.650000	3.416667	999	0.011653
0.650000	3.433333	999	0.029352
0.650000	3.450000	999	0.000281
0.650000	3.466667	999	0.005800
0.650000	3.483333	999	-0.019121
0.650000	3.500000	999	-0.004462
0.650000	3.516667	999	-0.019148
0.650000	3.533333	999	0.017462
0.650000	3.550000	999	0.017905
0.650000	3.566667	999	0.009676
0.650000	3.583333	999	-0.009337
0.650000	3.600000	999	-0.018417
0.650000	3.616667	999	0.020468
0.650000	3.633333	999	0.004474
0.650000	3.650000	999	0.000990
0.650000	3.666667	999	-0.001435
0.650000	3.683333	999	-0.013129
0.650000	3.700000	999	-0.032481
0.650000	3.716667	999	-0.011358
0.650000	3.733333	999	0.001269
0.650000	3.750000	999	0.015540
0.650000	3.766667	999	0.015560
0.650000	3.783333	999	-0.028589
0.650000	3.800000	999	0.002902
0.650000	3.816667	999	0.001437
0.650000	3.833333	999	0.001009
0.650000	3.850000	999	0.011017
0.650000	3.866667	999	0.017097
0.650000	3.883333	999	0.000583
0.650000	3.900000	999	-0.008062
0.650000	3.916667	999	-0.025851
0.650000	3.933333	999	-0.019492
0.650000	3.950000	999	0.025074
0.650000	3.966667	999	-0.000430
0.650000	3.983333	999	0.010041
0.650000	4.000000	999	0.004080
0.650000	4.016667	999	0.001803
0.650000	4.033333	999	-0.016367
0.650000	4.050000	999	-0.011124
0.650000	4.066667	999	-0.025999
0.650000	4.083333	999	0.014528
0.650000	4.100000	999	0.027142
0.650000	4.116667	999	-0.009820
0.650000	4.133333	999	0.029681
0.650000	4.150000	999	-0.008565
0.650000	4.166667	999	0.012442
0.650000	4.183333	999	0.001146
0.650000	4.200000	999	-0.027655
0.650000	4.216667	999	-0.001962
0.650000	4.233333	999	0.010447
0.650000	4.250000	999	-0.003324
0.650000	4.266667	999	0.009452
0.650000	4.283333	999	-0.015280
0.650000	4.300000	999	-0.007972
0.650000	4.316667	999	0.014469
0.650000	4.333333	999	-0.024351
0.650000	4.350000	999	0.000475
0.650000	4.366667	999	-0.020377
0.650000	4.383333	999	0.014533
0.650000	4.400000	999	0.014223
0.650000	4.416667	999	0.012875
0.650000	4.433333	999	-0.002026
0.650000	4.450000	999	-0.003815
0.650000	4.466667	999	0.006021
0.650000	4.483333	999	-0.002199
0.650000	4.500000	999	-0.003485
0.650000	4.516667	999	-0.017514
0.650000	4.533333	999	-0.009076
0.650000	4.550000	999	0.006382
0.650000	4.566667	999	0.019502
0.650000	4.583333	999	-0.000032
0.650000	4.600000	999	0.008150
0.650000	4.616667	999	-0.027705
0.650000	4.633333	999	-0.001280
0.650000	4.650000	999	-0.010372
0.650000	4.666667	999	-0.015598
0.650000	4.683333	999	-0.009796
0.650000	4.700000	999	-0.026277
0.650000	4.716667	999	-0.002965
0.650000	4.733333	999	0.017513
0.650000	4.750000	999	0.023004
0.650000	4.766667	999	0.030686
0.650000	4.783333	999	0.014401
0.650000	4.800000	999	-0.009606
0.650000	4.816667	999	-0.000049
0.650000	4.833333	999	-0.021830
0.650000	4.850000	999	-0.004806
0.650000	4.866667	999	-0.011700
0.650000	4.883333	999	-0.012898
0.650000	4.900000	999	-0.003013
0.650000	4.916667	999	0.006033
0.650000	4.933333	999	0.014122
0.650000	4.950000	999	0.027753
0.650000	4.966667	999	0.012280
0.666667	0.016667	999	0.021061
0.666667	0.033333	999	-0.007672
0.666667	0.050000	999	0.014506
0.666667	0.066667	999	-0.014466
0.666667	0.083333	999	-0.031220
0.666667	0.100000	999	0.003495
0.666667	0.116667	999	-0.024431
0.666667	0.133333	999	0.016781
0.666667	0.150000	999	0.011149
0.666667	0.166667	999	-0.008800
0.666667	0.183333	999	0.010879
0.666667	0.200000	999	-0.012313
0.666667	0.216667	999	-0.003623
0.666667	0.233333	999	0.018197
0.666667	0.250000	999	-0.018732
0.666667	0.266667	999	0.005196
0.666667	0.283333	999	-0.018138
0.666667	0.300000	999	-0.013679
0.666667	0.316667	999	0.019500
0.666667	0.333333	999	0.001802
0.666667	0.350000	999	0.013178
0.666667	0.366667	999	-0.004871
0.666667	0.383333	999	-0.024474
0.666667	0.400000	999	-0.003211
0.666667	0.416667	999	-0.005000
0.666667	0.433333	999	-0.001494
0.666667	0.450000	999	0.007693
0.666667	0.466667	999	-0.016604
0.666667	0.483333	999	0.018312
0.666667	0.500000	999	0.010411
0.666667	0.516667	999	0.025999
0.666667	0.533333	999	0.003543
0.666667	0.550000	999	-0.007876
0.666667	0.566667	999	-0.012357
0.666667	0.583333	999	-0.002154
0.666667	0.600000	999	-0.005051
0.666667	0.616667	999	-0.006477
0.666667	0.633333	999	-0.018315
